2017-06-12 23:03:06	370.02
2017-06-12 23:03:07	370.03
2017-06-12 23:03:08	370.05
2017-06-12 23:03:09	370.03
2017-06-12 23:03:11	370.08
2017-06-12 23:03:12	370.08
2017-06-12 23:03:13	370.05
2017-06-12 23:03:14	370.03
2017-06-12 23:03:15	370.08
2017-06-12 23:03:16	370.11
2017-06-12 23:03:30	370.11
2017-06-12 23:03:42	370.13
2017-06-12 23:03:43	370.13
2017-06-12 23:03:44	370.13
2017-06-12 23:03:45	370.13
2017-06-12 23:03:47	370.12
2017-06-12 23:03:59	370.44
2017-06-12 23:04:00	370.44
2017-06-12 23:04:01	370.2
2017-06-12 23:04:02	370.39
2017-06-12 23:04:03	370.66
2017-06-12 23:04:04	370.39
2017-06-12 23:04:06	370.66
2017-06-12 23:04:07	370.31
2017-06-12 23:04:08	370.31
2017-06-12 23:04:09	370.28
2017-06-12 23:04:10	370.66
2017-06-12 23:04:11	370.31
2017-06-12 23:04:13	370.31
2017-06-12 23:04:14	370.28
2017-06-12 23:04:15	370.43
2017-06-12 23:04:16	370.31
2017-06-12 23:04:17	370.43
2017-06-12 23:04:18	370.43
2017-06-12 23:04:20	370.27
2017-06-12 23:04:21	370.26
2017-06-12 23:04:22	370.43
2017-06-12 23:04:23	370.43
2017-06-12 23:04:24	370.27
2017-06-12 23:04:26	370.26
2017-06-12 23:04:27	370.43
2017-06-12 23:04:28	370.27
2017-06-12 23:04:29	370.26
2017-06-12 23:04:30	370.26
2017-06-12 23:04:31	370.27
2017-06-12 23:04:33	370.85
2017-06-12 23:04:34	370.85
2017-06-12 23:04:35	370.26
2017-06-12 23:04:36	370.85
2017-06-12 23:04:37	370.85
2017-06-12 23:04:39	370.38
2017-06-12 23:04:40	370.38
2017-06-12 23:04:41	370.38
2017-06-12 23:04:42	370.38
2017-06-12 23:04:43	370.38
2017-06-12 23:04:44	370.4
2017-06-12 23:04:45	370.38
2017-06-12 23:04:47	370.38
2017-06-12 23:04:48	370.4
2017-06-12 23:04:49	370.5
2017-06-12 23:04:50	370.38
2017-06-12 23:05:02	370.5
2017-06-12 23:05:04	370.5
2017-06-12 23:05:05	370.99
2017-06-12 23:05:06	370.5
2017-06-12 23:05:07	370.8
2017-06-12 23:05:09	371.02
2017-06-12 23:05:21	370.68
2017-06-12 23:05:34	370.59
2017-06-12 23:05:35	370.59
2017-06-12 23:05:36	370.6
2017-06-12 23:05:37	370.81
2017-06-12 23:05:38	370.59
2017-06-12 23:05:39	370.59
2017-06-12 23:05:41	370.74
2017-06-12 23:05:42	370.81
2017-06-12 23:05:54	371.35
2017-06-12 23:06:06	371.5
2017-06-12 23:06:07	371.35
2017-06-12 23:06:09	370.85
2017-06-12 23:06:10	370.87
2017-06-12 23:06:11	371.5
2017-06-12 23:06:12	371.5
2017-06-12 23:06:13	370.87
2017-06-12 23:06:15	370.9
2017-06-12 23:06:27	371.03
2017-06-12 23:06:39	370.97
2017-06-12 23:06:40	370.97
2017-06-12 23:06:41	371.04
2017-06-12 23:06:43	370.97
2017-06-12 23:06:55	371.04
2017-06-12 23:06:56	371.02
2017-06-12 23:06:57	371.02
2017-06-12 23:06:58	371.02
2017-06-12 23:06:59	371.02
2017-06-12 23:07:01	371.02
2017-06-12 23:07:02	371.14
2017-06-12 23:07:03	371.02
2017-06-12 23:07:04	371.02
2017-06-12 23:07:05	371.14
2017-06-12 23:07:06	371.14
2017-06-12 23:07:07	371.14
2017-06-12 23:07:09	371.14
2017-06-12 23:07:10	371.14
2017-06-12 23:07:11	371.14
2017-06-12 23:07:12	371.14
2017-06-12 23:07:13	371.14
2017-06-12 23:07:14	372.32
2017-06-12 23:07:15	372.32
2017-06-12 23:07:17	372.32
2017-06-12 23:07:18	372.32
2017-06-12 23:07:19	372.32
2017-06-12 23:07:20	372.32
2017-06-12 23:07:21	372.32
2017-06-12 23:07:22	372.32
2017-06-12 23:07:23	372.42
2017-06-12 23:07:25	372.32
2017-06-12 23:07:26	372.32
2017-06-12 23:07:27	372.11
2017-06-12 23:07:28	372.42
2017-06-12 23:07:29	372.13
2017-06-12 23:07:31	372.11
2017-06-12 23:07:32	372.11
2017-06-12 23:07:33	372.13
2017-06-12 23:07:34	372.13
2017-06-12 23:07:35	372.11
2017-06-12 23:07:36	372.11
2017-06-12 23:07:37	372.13
2017-06-12 23:07:39	372.13
2017-06-12 23:07:40	372.91
2017-06-12 23:07:41	372.91
2017-06-12 23:07:42	372.91
2017-06-12 23:07:43	373.17
2017-06-12 23:07:44	372.91
2017-06-12 23:07:45	372.91
2017-06-12 23:07:47	372.91
2017-06-12 23:07:48	373.17
2017-06-12 23:07:49	373.17
2017-06-12 23:07:50	371.91
